#timestamp imgname x y z qx qy qz qw
1783519260.390573 pano/1783519260.390573.jpg 3323375.582168 5580846.302614 169.451278 -0.530926 0.504439 -0.419469 0.536381
1783519261.489890 pano/1783519261.489890.jpg 3323375.614251 5580845.243035 169.639247 -0.438715 0.561796 -0.491925 0.499924
1783519263.188831 pano/1783519263.188831.jpg 3323375.119837 5580843.703909 169.995520 -0.518934 0.501181 -0.451273 0.525240
1783519263.688521 pano/1783519263.688521.jpg 3323374.908431 5580843.226649 169.968472 -0.555457 0.490835 -0.419296 0.524156
1783519265.087649 pano/1783519265.087649.jpg 3323374.568071 5580842.062033 170.137611 -0.689147 0.185541 -0.167504 0.680142
1783519267.386219 pano/1783519267.386219.jpg 3323373.219902 5580841.186793 170.130799 -0.137248 0.728852 -0.656733 0.136527
1783519267.885908 pano/1783519267.885908.jpg 3323372.734750 5580840.971778 170.182723 -0.138685 0.701949 -0.686406 0.129928
1783519268.885286 pano/1783519268.885286.jpg 3323371.915949 5580840.305270 170.228681 -0.184781 0.702890 -0.656360 0.202469
1783519269.684789 pano/1783519269.684789.jpg 3323371.361859 5580839.802212 170.275591 -0.090161 0.726820 -0.672035 0.109418
1783519271.083918 pano/1783519271.083918.jpg 3323370.129559 5580839.151945 170.346864 -0.001061 -0.687954 0.725727 0.006126
1783519272.483049 pano/1783519272.483049.jpg 3323368.815466 5580838.739232 170.317348 -0.079814 -0.682453 0.722326 0.078311
1783519273.482426 pano/1783519273.482426.jpg 3323367.990069 5580838.588521 170.287686 0.149788 0.707633 -0.673100 -0.154126
1783519275.081430 pano/1783519275.081430.jpg 3323366.427655 5580838.508339 170.218646 -0.024963 0.734884 -0.677692 -0.007455
1783519276.380623 pano/1783519276.380623.jpg 3323365.250163 5580837.805122 170.266339 0.120862 -0.694144 0.705298 -0.078171
1783519276.980250 pano/1783519276.980250.jpg 3323364.836778 5580837.276536 170.325622 -0.268990 0.679435 -0.656911 0.185690
1783519277.879691 pano/1783519277.879691.jpg 3323364.315465 5580836.807996 170.327480 -0.355651 0.631431 -0.597918 0.342493
1783519279.278818 pano/1783519279.278818.jpg 3323363.458468 5580835.943745 170.273526 -0.322093 0.641931 -0.621373 0.313171
1783519280.378136 pano/1783519280.378136.jpg 3323362.677895 5580835.976591 170.206875 0.171542 0.692309 -0.679414 -0.172276
1783519281.177639 pano/1783519281.177639.jpg 3323362.209778 5580836.471910 170.199493 0.319835 0.681094 -0.592885 -0.286888
1783519282.077078 pano/1783519282.077078.jpg 3323361.643954 5580837.247520 170.229744 0.243727 0.694331 -0.659783 -0.152274
1783519282.576765 pano/1783519282.576765.jpg 3323361.230743 5580837.535742 170.259225 0.161274 0.715756 -0.651503 -0.192943
1783519284.175771 pano/1783519284.175771.jpg 3323359.859910 5580838.552787 170.301799 0.127376 0.710009 -0.678809 -0.137408
1783519284.875344 pano/1783519284.875344.jpg 3323359.107863 5580838.892273 170.259130 -0.000285 0.746656 -0.664288 -0.035014
1783519286.274465 pano/1783519286.274465.jpg 3323357.735435 5580838.551456 169.736717 -0.207852 0.701637 -0.630331 0.259203
1783519286.874092 pano/1783519286.874092.jpg 3323357.269684 5580838.218277 169.557258 -0.184971 0.696148 -0.650477 0.240921
1783519287.573656 pano/1783519287.573656.jpg 3323356.840740 5580837.802121 169.779375 -0.317387 0.680366 -0.573109 0.328502
1783519288.573034 pano/1783519288.573034.jpg 3323356.782466 5580836.969666 170.101383 -0.292204 0.656002 -0.556900 0.417302
1783519289.772287 pano/1783519289.772287.jpg 3323357.072376 5580835.910739 170.204885 0.371169 -0.592730 0.601567 -0.386032
1783519291.071479 pano/1783519291.071479.jpg 3323356.680436 5580834.820855 170.165090 -0.302118 0.697645 -0.606984 0.231488
1783519292.370671 pano/1783519292.370671.jpg 3323356.800382 5580833.988198 170.137561 0.458874 -0.543548 0.551364 -0.435876
1783519294.369427 pano/1783519294.369427.jpg 3323357.697928 5580832.661275 170.157783 -0.496255 0.547723 -0.488412 0.463880
1783519295.268867 pano/1783519295.268867.jpg 3323357.604468 5580832.003104 170.092027 -0.340418 0.624090 -0.601562 0.364349
1783519296.268245 pano/1783519296.268245.jpg 3323357.170075 5580831.232998 170.117884 -0.392748 0.649492 -0.552037 0.345201
1783519297.467499 pano/1783519297.467499.jpg 3323356.200502 5580830.788301 170.096583 0.033597 -0.669435 0.741718 -0.024151
1783519299.366317 pano/1783519299.366317.jpg 3323354.660580 5580830.241739 170.044334 -0.100406 -0.674341 0.723135 0.110717
1783519300.265757 pano/1783519300.265757.jpg 3323353.806252 5580829.946750 169.989063 0.143886 0.685158 -0.680310 -0.216873
1783519301.165197 pano/1783519301.165197.jpg 3323352.822377 5580830.225217 169.693468 0.235982 0.700463 -0.638105 -0.215607
1783519302.264513 pano/1783519302.264513.jpg 3323351.803297 5580830.584744 169.800542 0.228223 0.689721 -0.628546 -0.277722
1783519303.163954 pano/1783519303.163954.jpg 3323350.940132 5580830.751680 169.809121 0.317425 0.648430 -0.614771 -0.317548
1783519304.163331 pano/1783519304.163331.jpg 3323350.153558 5580831.289781 169.864362 0.414219 0.600225 -0.524272 -0.439649
1783519305.062771 pano/1783519305.062771.jpg 3323349.343401 5580831.943479 169.852043 0.328555 0.651996 -0.594868 -0.336280
1783519305.662398 pano/1783519305.662398.jpg 3323348.935632 5580832.327100 169.824950 0.372439 0.623372 -0.588628 -0.355265
1783519306.761717 pano/1783519306.761717.jpg 3323348.147276 5580833.264662 169.896633 0.324925 0.659098 -0.598170 -0.319697
1783519307.561217 pano/1783519307.561217.jpg 3323347.433768 5580833.802565 169.918936 0.216416 0.697843 -0.652714 -0.200362
1783519309.060284 pano/1783519309.060284.jpg 3323345.987871 5580833.762920 169.873634 -0.271428 0.702597 -0.620636 0.217932
1783519310.259543 pano/1783519310.259543.jpg 3323345.895239 5580832.495716 169.854905 -0.593081 0.455267 -0.396014 0.533067
1783519312.358232 pano/1783519312.358232.jpg 3323346.619908 5580830.156889 169.872349 -0.348074 0.613550 -0.607296 0.365503
1783519314.257050 pano/1783519314.257050.jpg 3323345.901945 5580828.021966 169.908911 -0.299606 0.647964 -0.626789 0.312273
1783519314.856678 pano/1783519314.856678.jpg 3323345.639481 5580827.364048 169.948909 -0.280292 0.669943 -0.641030 0.248381
1783519315.656180 pano/1783519315.656180.jpg 3323345.363122 5580826.366534 169.934941 0.371989 -0.598949 0.607550 -0.365743
1783519316.755496 pano/1783519316.755496.jpg 3323345.169359 5580825.018599 169.955494 0.420563 -0.559191 0.572834 -0.426957
1783519318.254563 pano/1783519318.254563.jpg 3323344.980974 5580823.481010 169.938373 0.353423 -0.606131 0.613194 -0.362892
1783519318.854191 pano/1783519318.854191.jpg 3323344.799957 5580822.863976 169.960591 -0.310717 0.636718 -0.623430 0.330726
1783519319.753631 pano/1783519319.753631.jpg 3323344.416327 5580821.798370 169.893664 0.353164 -0.623804 0.627347 -0.304269
1783519321.152760 pano/1783519321.152760.jpg 3323344.605368 5580820.202783 169.903704 -0.650991 0.341618 -0.349132 0.581046
1783519321.852327 pano/1783519321.852327.jpg 3323344.923749 5580819.494061 169.911350 -0.682399 0.232957 -0.240204 0.649896
1783519322.651828 pano/1783519322.651828.jpg 3323345.441556 5580818.859186 169.957243 -0.670015 0.208766 -0.243432 0.669506
1783519323.951020 pano/1783519323.951020.jpg 3323346.660445 5580818.301623 169.943949 -0.683068 0.204074 -0.158169 0.683194
1783519325.050340 pano/1783519325.050340.jpg 3323347.608412 5580818.147378 169.994180 -0.703116 0.057283 -0.046914 0.707210
1783519325.649965 pano/1783519325.649965.jpg 3323348.134530 5580818.222550 170.015541 -0.736361 0.055781 -0.088652 0.668433
1783519327.049094 pano/1783519327.049094.jpg 3323349.543517 5580818.350236 170.016630 -0.701818 0.017197 -0.001253 0.712148
1783519328.348286 pano/1783519328.348286.jpg 3323350.974914 5580818.807494 170.043511 -0.712906 -0.048722 0.024323 0.699142
1783519329.247727 pano/1783519329.247727.jpg 3323351.940630 5580819.047877 170.056243 -0.703317 -0.105233 0.085787 0.697791
1783519330.446983 pano/1783519330.446983.jpg 3323353.202832 5580819.481185 170.123207 -0.699385 -0.111754 0.078783 0.701544
1783519331.746173 pano/1783519331.746173.jpg 3323354.626249 5580819.915801 170.093366 -0.669639 -0.202203 0.156752 0.697228
1783519333.345179 pano/1783519333.345179.jpg 3323356.204100 5580820.517488 170.070978 -0.643988 -0.319980 0.260277 0.644320
1783519334.544432 pano/1783519334.544432.jpg 3323357.096597 5580821.207013 170.154472 -0.625623 -0.342163 0.317577 0.625033
1783519335.543811 pano/1783519335.543811.jpg 3323357.432355 5580822.011176 170.137195 -0.632263 -0.290922 0.290009 0.656889
1783519337.442631 pano/1783519337.442631.jpg 3323358.774487 5580823.492905 170.125648 -0.682441 -0.230558 0.162302 0.674370
1783519338.342071 pano/1783519338.342071.jpg 3323359.575500 5580823.872100 170.135095 -0.676967 -0.132428 0.131344 0.711989
1783519338.941698 pano/1783519338.941698.jpg 3323360.191310 5580824.006530 170.165999 -0.682770 -0.161170 0.126898 0.701246
1783519339.841138 pano/1783519339.841138.jpg 3323361.132580 5580824.073929 170.208912 -0.704150 -0.049829 0.021556 0.707973
1783519341.140334 pano/1783519341.140334.jpg 3323362.548522 5580824.035122 170.254440 -0.708239 -0.083888 0.040135 0.699821
1783519341.839894 pano/1783519341.839894.jpg 3323363.206464 5580823.862029 170.293799 -0.721579 -0.005451 0.029689 0.691673
1783519343.239026 pano/1783519343.239026.jpg 3323364.563296 5580824.020800 170.575877 -0.667913 -0.228771 0.135474 0.695128
1783519344.138464 pano/1783519344.138464.jpg 3323365.204729 5580824.479381 170.926030 -0.641766 -0.208390 0.136627 0.725288
1783519345.437655 pano/1783519345.437655.jpg 3323366.118168 5580825.211938 170.907745 -0.637875 -0.265423 0.159636 0.705112
1783519347.436413 pano/1783519347.436413.jpg 3323367.094087 5580826.624989 170.777320 -0.663237 -0.230924 0.158038 0.694128
1783519348.235918 pano/1783519348.235918.jpg 3323367.853442 5580826.982312 170.733829 -0.669546 -0.252722 0.172845 0.676731
1783519349.435169 pano/1783519349.435169.jpg 3323368.934030 5580827.560907 170.691722 -0.614457 -0.348760 0.307817 0.637226
1783519350.834297 pano/1783519350.834297.jpg 3323369.833200 5580828.263230 170.300631 -0.759455 -0.110306 0.001977 0.641137
1783519353.332742 pano/1783519353.332742.jpg 3323370.778818 5580826.790726 170.252906 0.475777 -0.506716 0.563807 -0.446090
1783519353.832431 pano/1783519353.832431.jpg 3323370.984722 5580826.312262 170.295326 0.493553 -0.528240 0.562625 -0.401024
1783519355.231560 pano/1783519355.231560.jpg 3323371.409233 5580825.262177 170.284407 -0.250034 0.652528 -0.650159 0.298302
1783519356.830565 pano/1783519356.830565.jpg 3323370.455507 5580824.582711 170.359087 -0.134611 0.725943 -0.650429 0.178409
1783519357.530129 pano/1783519357.530129.jpg 3323369.850055 5580824.272323 170.340389 -0.126348 0.721438 -0.654655 0.187056
1783519359.329010 pano/1783519359.329010.jpg 3323369.003951 5580822.731825 170.351543 -0.501379 0.505478 -0.499959 0.493105
1783519361.327769 pano/1783519361.327769.jpg 3323367.870533 5580821.404482 170.332860 -0.238207 0.685088 -0.632218 0.272419
1783519361.927393 pano/1783519361.927393.jpg 3323367.360493 5580821.084161 170.360298 -0.205493 0.684129 -0.653624 0.250031
1783519363.326522 pano/1783519363.326522.jpg 3323365.951777 5580820.407238 170.238229 0.132163 -0.684305 0.685244 -0.211425
1783519364.126025 pano/1783519364.126025.jpg 3323365.110958 5580820.116125 170.171158 -0.105823 0.709213 -0.666133 0.205144
1783519365.025465 pano/1783519365.025465.jpg 3323364.416723 5580819.696806 170.278572 -0.066111 0.721419 -0.683153 0.092115
1783519366.024847 pano/1783519366.024847.jpg 3323363.646575 5580819.574243 170.291505 -0.002424 0.724386 -0.686700 0.060845
1783519367.324036 pano/1783519367.324036.jpg 3323362.484983 5580819.617010 170.337887 0.021741 0.720264 -0.691991 0.043536
1783519368.023601 pano/1783519368.023601.jpg 3323361.860078 5580819.478528 170.317943 -0.000474 0.712699 -0.701448 -0.005482
1783519368.723165 pano/1783519368.723165.jpg 3323361.134263 5580819.433837 170.275306 -0.031257 0.715149 -0.694965 0.067892
1783519370.222233 pano/1783519370.222233.jpg 3323359.750939 5580819.764727 170.221807 0.040838 0.729023 -0.683269 0.001416
1783519370.921798 pano/1783519370.921798.jpg 3323358.939180 5580819.900963 170.111793 0.069796 0.725609 -0.684428 -0.013318
1783519371.621363 pano/1783519371.621363.jpg 3323358.062307 5580819.950517 169.826960 0.023746 0.722504 -0.684329 0.095488
1783519373.520181 pano/1783519373.520181.jpg 3323356.170820 5580819.287602 169.994482 -0.286843 0.641998 -0.624269 0.340365
1783519374.119808 pano/1783519374.119808.jpg 3323355.862587 5580818.761043 170.073059 -0.339528 0.647171 -0.591828 0.340045
1783519374.719435 pano/1783519374.719435.jpg 3323355.628024 5580818.225559 170.129342 -0.357510 0.630256 -0.575761 0.378766
1783519375.818752 pano/1783519375.818752.jpg 3323355.297390 5580817.285952 170.211923 -0.470574 0.537719 -0.504296 0.484876
1783519377.517694 pano/1783519377.517694.jpg 3323355.508680 5580815.810793 170.385902 -0.641554 0.344017 -0.370662 0.576777
1783519378.317197 pano/1783519378.317197.jpg 3323356.098978 5580815.111971 170.404105 -0.665072 0.273184 -0.370017 0.588334
1783519379.216637 pano/1783519379.216637.jpg 3323356.702716 5580814.358382 170.359205 -0.590986 0.410329 -0.455178 0.524575
1783519379.716326 pano/1783519379.716326.jpg 3323357.025266 5580813.953855 170.327138 -0.556094 0.431283 -0.474807 0.528500
1783519381.415270 pano/1783519381.415270.jpg 3323358.203088 5580813.234241 170.194404 0.455640 -0.509635 0.570484 -0.455205
1783519382.914336 pano/1783519382.914336.jpg 3323359.694191 5580812.694711 170.093649 -0.613667 0.340491 -0.425898 0.571042
1783519384.013655 pano/1783519384.013655.jpg 3323360.956674 5580812.575555 169.941594 -0.667348 0.244482 -0.303081 0.634836
1783519385.312844 pano/1783519385.312844.jpg 3323361.757108 5580811.970552 169.903268 -0.511835 0.532590 -0.475911 0.477369
1783519386.112348 pano/1783519386.112348.jpg 3323361.969877 5580811.229496 169.795562 -0.489192 0.534967 -0.505781 0.467640
1783519386.911850 pano/1783519386.911850.jpg 3323362.165070 5580810.573140 169.735810 -0.428754 0.584784 -0.533055 0.435947
1783519388.310979 pano/1783519388.310979.jpg 3323361.878878 5580809.449748 169.649985 -0.364713 0.628440 -0.593640 0.345889
1783519389.710108 pano/1783519389.710108.jpg 3323361.447276 5580808.423406 169.683718 -0.258855 0.663181 -0.638575 0.292244
1783519391.508989 pano/1783519391.508989.jpg 3323361.237679 5580806.996117 169.678583 -0.476859 0.604665 -0.488861 0.409879
1783519393.107995 pano/1783519393.107995.jpg 3323361.158275 5580805.591292 169.657839 -0.347610 0.629142 -0.583148 0.378531
1783519394.207313 pano/1783519394.207313.jpg 3323360.868054 5580804.973522 169.722720 -0.184196 0.696909 -0.656480 0.222315
1783519396.006195 pano/1783519396.006195.jpg 3323360.117915 5580804.062432 169.722143 -0.255987 0.665784 -0.657685 0.242184
1783519397.305382 pano/1783519397.305382.jpg 3323359.760139 5580803.537226 169.740605 -0.336785 0.617666 -0.600045 0.380804
1783519398.104886 pano/1783519398.104886.jpg 3323359.767015 5580802.960161 169.890403 0.388530 -0.594706 0.614837 -0.342556
1783519399.104264 pano/1783519399.104264.jpg 3323359.642685 5580802.004659 169.932189 0.331158 -0.581220 0.619010 -0.411515
1783519399.803829 pano/1783519399.803829.jpg 3323359.476829 5580801.417042 170.010625 0.304672 -0.610507 0.613078 -0.398234
1783519400.603332 pano/1783519400.603332.jpg 3323359.200150 5580800.755749 170.152225 -0.292387 0.635369 -0.614895 0.364308
1783519402.402211 pano/1783519402.402211.jpg 3323358.218335 5580799.581819 170.295882 -0.203102 0.713015 -0.625390 0.243406
1783519403.101777 pano/1783519403.101777.jpg 3323357.846004 5580799.066496 170.352256 -0.151627 0.738786 -0.647888 0.106981
1783519403.801341 pano/1783519403.801341.jpg 3323357.250067 5580798.628893 170.301403 -0.135909 0.704625 -0.691988 0.078641
1783519405.100532 pano/1783519405.100532.jpg 3323356.070347 5580798.163302 169.998367 -0.017170 -0.670883 0.731660 0.119565
1783519405.900035 pano/1783519405.900035.jpg 3323355.078727 5580798.360416 169.994718 -0.111150 -0.665398 0.712622 0.192511
1783519407.399110 pano/1783519407.399110.jpg 3323353.531786 5580799.109551 169.927830 0.180230 0.684923 -0.657719 -0.256523
1783519408.198604 pano/1783519408.198604.jpg 3323352.485545 5580799.616849 169.929438 0.219353 0.678471 -0.667891 -0.213268
1783519408.698293 pano/1783519408.698293.jpg 3323351.867924 5580799.997613 169.925333 0.176636 0.689220 -0.682528 -0.167128
1783519409.897547 pano/1783519409.897547.jpg 3323350.536387 5580800.730863 169.949234 0.117026 0.722063 -0.661841 -0.164002
1783519410.896925 pano/1783519410.896925.jpg 3323349.471336 5580801.303148 169.910828 -0.189360 -0.674585 0.681108 0.212533
1783519411.696428 pano/1783519411.696428.jpg 3323348.599500 5580801.704985 169.943378 0.218102 0.692131 -0.648121 -0.230925
1783519412.595869 pano/1783519412.595869.jpg 3323347.731789 5580802.078420 169.926829 0.120173 0.701281 -0.685131 -0.156072
1783519414.494687 pano/1783519414.494687.jpg 3323348.996821 5580800.456070 170.097777 0.617647 -0.388834 0.470052 -0.496358
1783519416.493443 pano/1783519416.493443.jpg 3323351.444043 5580798.878852 170.347546 -0.573972 0.319511 -0.462460 0.595482
1783519417.992511 pano/1783519417.992511.jpg 3323353.351147 5580797.718500 170.191478 -0.649557 0.285286 -0.399286 0.580740
1783519419.291702 pano/1783519419.291702.jpg 3323354.995655 5580796.776967 170.169293 -0.661001 0.230937 -0.343862 0.625703
1783519420.291081 pano/1783519420.291081.jpg 3323356.238933 5580795.980175 170.205894 -0.641796 0.255386 -0.328753 0.644048
1783519420.890708 pano/1783519420.890708.jpg 3323357.014356 5580795.408193 170.194937 -0.625317 0.240210 -0.307336 0.675886
1783519421.890086 pano/1783519421.890086.jpg 3323358.349014 5580794.679127 170.209332 -0.658492 0.290929 -0.377253 0.582605
1783519423.089340 pano/1783519423.089340.jpg 3323359.949926 5580793.768417 170.266018 -0.638029 0.297043 -0.406173 0.582845
1783519424.388533 pano/1783519424.388533.jpg 3323361.509759 5580792.834477 170.274941 -0.601449 0.326369 -0.477519 0.551107
1783519425.487848 pano/1783519425.487848.jpg 3323362.880661 5580791.917929 170.299942 -0.616765 0.289715 -0.426293 0.594929
1783519426.087475 pano/1783519426.087475.jpg 3323363.617548 5580791.404928 170.321393 -0.648579 0.258691 -0.404221 0.590788
1783519427.086853 pano/1783519427.086853.jpg 3323364.890052 5580790.681038 170.340216 -0.627040 0.238868 -0.429688 0.604261
1783519428.286106 pano/1783519428.286106.jpg 3323366.371394 5580789.912738 170.370188 -0.634152 0.264725 -0.428675 0.586522
1783519429.485362 pano/1783519429.485362.jpg 3323367.792021 5580788.997703 170.398324 -0.626175 0.275397 -0.415648 0.599415
1783519429.885117 pano/1783519429.885117.jpg 3323368.297236 5580788.683496 170.391266 -0.651474 0.279486 -0.406101 0.576672
1783519431.184303 pano/1783519431.184303.jpg 3323369.826340 5580787.648491 170.413629 -0.641780 0.272141 -0.405553 0.591257
1783519432.083744 pano/1783519432.083744.jpg 3323370.779912 5580786.748545 170.330836 -0.660272 0.294504 -0.385138 0.573565
1783519435.081878 pano/1783519435.081878.jpg 3323371.272704 5580786.017741 169.571041 -0.680571 0.285712 -0.272023 0.617410
